risk,proposed_action,path,prefix,kind,priority,live_bytes,snapshot_blob_size,byte_relation,tracked_relation,snapshot_blob,live_blob,sensitive_path_redacted
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,datasets/v7_dpo_pairs.summary.json,datasets,data_or_benchmark,P2_untracked_intake_review,178,178,live_differs_from_snapshot_untracked,not_tracked_current_index,bec74205d66bac2200b26d732a7198af2893f7ba,7eb80e14fe1440a5a325f6003c369a5eb7fc90cc,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,datasets/v7_novel_base.jsonl,datasets,data_or_benchmark,P2_untracked_intake_review,156146,156146,live_differs_from_snapshot_untracked,not_tracked_current_index,d2248966107cb46cc25e91ea51b2910cdac5fdbe,20efe9ee6ea61eeed1f18a7d6091abbfaab51d7c,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,datasets/v7_novel_mutated.jsonl,datasets,data_or_benchmark,P2_untracked_intake_review,184380,184380,live_differs_from_snapshot_untracked,not_tracked_current_index,e9019b3fcfe093213ad35f9749bc366b82207919,7c40ec8e8d2a25a32d63f7c2a93fe93a4857a600,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,datasets/v7_novel_mutated.summary.json,datasets,data_or_benchmark,P2_untracked_intake_review,1297,1297,live_differs_from_snapshot_untracked,not_tracked_current_index,01b79b8b3aefb61897f5d03d7b991df3b4875fe7,01eb0c80364781f3db2b8143c77a15e92734d489,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,datasets/v7_novel_mutated_500.jsonl,datasets,data_or_benchmark,P2_untracked_intake_review,1117773,1117773,live_differs_from_snapshot_untracked,not_tracked_current_index,d15bc3483f14107b2fee2c4addce058a11684ca7,522d8fa01849e576eaf4bdf34f141ba4598687d9,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,datasets/v7_novel_mutated_500.summary.json,datasets,data_or_benchmark,P2_untracked_intake_review,1301,1301,live_differs_from_snapshot_untracked,not_tracked_current_index,2527daf30432c59bebb355119aaff96bf8e50d9b,e56fdd24abee0aab9bbb2529544879d76629f3ef,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,datasets/v7_novel_mutated_qwen.jsonl,datasets,data_or_benchmark,P2_untracked_intake_review,386223,386223,live_differs_from_snapshot_untracked,not_tracked_current_index,0beef8e1d039aa838fcf7f47e00b27f74ea492e7,5bfd4a9e4dad409688e696574326bbbb78dd39b1,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,datasets/v7_novel_mutated_qwen.summary.json,datasets,data_or_benchmark,P2_untracked_intake_review,1302,1302,live_differs_from_snapshot_untracked,not_tracked_current_index,71c454d40dadd65acf661a5d98de1f8141e75e87,4667f50ef5f54e923ce14bf7b8a09abef840496a,False
P2_knowledge_data,research_intake_archive_or_canonicalize,datasets/.guard_plane_pid.txt,datasets,docs_or_research,P2_untracked_intake_review,7,7,live_differs_from_snapshot_untracked,not_tracked_current_index,7fa6b2398c09882383cf9813bd5298d53fdb7c7e,c2551d4188a170a8480d0ea22cbbe44a187d2a28,False
P2_knowledge_data,research_intake_archive_or_canonicalize,datasets/ernie/attack_vectors_01-100_EN.md,datasets,docs_or_research,P2_untracked_intake_review,79184,79184,live_differs_from_snapshot_untracked,not_tracked_current_index,b858ae4071d73090f8a62c69c8520224c7930bbe,e76c04ce1b9ce4055c24520deb7e4d7dbb5ea836,False
P2_knowledge_data,research_intake_archive_or_canonicalize,datasets/ernie/delivery_report.md,datasets,docs_or_research,P2_untracked_intake_review,10742,10742,live_differs_from_snapshot_untracked,not_tracked_current_index,812d7a173cb451ace5e9a800c0acac68265e1fbf,733fe91b4643150e78a493d21fd78bd3799066dd,False
P2_knowledge_data,research_intake_archive_or_canonicalize,datasets/ernie/evasion_techniques_top25_EN.md,datasets,docs_or_research,P2_untracked_intake_review,12723,12723,live_differs_from_snapshot_untracked,not_tracked_current_index,1f9ad750e383f3e0028da986b5b1bf93a218f955,41194bae2237e1750fa387d737990b083b76ae69,False
P2_knowledge_data,research_intake_archive_or_canonicalize,datasets/ernie/swarm_consensus_report_EN.md,datasets,docs_or_research,P2_untracked_intake_review,10667,10667,live_differs_from_snapshot_untracked,not_tracked_current_index,14f462c5959f99d4e79e204207ba7ff3bc416253,4b9b88c4cbd8b06259f5cdb2e27d7b01f5ea9dd8,False
P2_knowledge_data,research_intake_archive_or_canonicalize,datasets/ernie/threat_actors_01-50_EN.md,datasets,docs_or_research,P2_untracked_intake_review,230147,230147,live_differs_from_snapshot_untracked,not_tracked_current_index,d131fe9bd651fcd80e184e0de00069e0966066c8,ec56bfc56c115bc17ca48e82638fb5242df533e1,False
P2_knowledge_data,research_intake_archive_or_canonicalize,datasets/guard_slm_combination_report.md,datasets,docs_or_research,P2_untracked_intake_review,2754,2754,live_differs_from_snapshot_untracked,not_tracked_current_index,d7649e923ed1532837fb31f1777d62f1b71cd58c,d2e8f4fe75446ebb13c683ac4216418df662a46e,False
P2_knowledge_data,research_intake_archive_or_canonicalize,datasets/guard_slm_merge_report.md,datasets,docs_or_research,P2_untracked_intake_review,9366,9366,live_differs_from_snapshot_untracked,not_tracked_current_index,df5c41ac7d78fed156f0f5421ce1ee2edf8c3504,490643bdcc82330f59ac17397497b0e6f96a7b60,False
P2_knowledge_data,research_intake_archive_or_canonicalize,datasets/guard_slm_report_v3.md,datasets,docs_or_research,P2_untracked_intake_review,14177,14177,live_differs_from_snapshot_untracked,not_tracked_current_index,1f5662eecbb516c7e0ef6f0a74e8b4bd3e6f5763,6e504bddf5e643dd2e3d87b335e1cd306deaf1a0,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/TRANSITION_MANIFEST.md,docs,docs_or_research,P2_untracked_intake_review,33891,33891,live_differs_from_snapshot_untracked,not_tracked_current_index,c8b5c846f477e3ad8b23d1a9f40c037f57285700,b84d17dbf222054a8e6633d65e04fd3a9c21ea06,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/INVESTIGATION_REPORT_2026-05-20.md,docs,docs_or_research,P2_untracked_intake_review,12225,12225,live_differs_from_snapshot_untracked,not_tracked_current_index,34ffef7f28ecb8489a1a3a2174de0083f2ea4785,1cc87ab1ff2e4548d6ac8fbf0b1ad28a8ccc2ede,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/SOURCE_ANALYSIS_FINDINGS_REPORT.md,docs,docs_or_research,P2_untracked_intake_review,19799,19799,live_differs_from_snapshot_untracked,not_tracked_current_index,24da851fd3f78635dd08f4ae06d86f1a85b34f4b,dff7d4b75d75ac98e6f4217d3e76b7d96b881a0a,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/SOURCE_ANALYSIS_PLAN.md,docs,docs_or_research,P2_untracked_intake_review,4421,4421,live_differs_from_snapshot_untracked,not_tracked_current_index,08277f9d2bd744bdb98a6f4ac888624f76ffc57b,fb04bade60741b3e8c01e80fb4d9bed217cc17e4,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/gross/DISK_CLEANUP_ANALYSIS_REPORT_2026-05-31.md,docs,docs_or_research,P2_untracked_intake_review,9009,9009,live_differs_from_snapshot_untracked,not_tracked_current_index,9e936789eab78d36e4fdb9500a98f584c8218e84,8ee9ae6be01fd8b5317e7dbe5f54703c117f8dc0,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/gross/GROSS_PROJECT_GROUNDED_STATE_SYNTHESIS_2026-05-31.md,docs,docs_or_research,P2_untracked_intake_review,21999,21999,live_differs_from_snapshot_untracked,not_tracked_current_index,261db871d4e102dd92d285f059b2c2803ca76fbe,eb9854d5563d0e06636b7632bc803153b66d0b78,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/gross/SMART_ELIMINATION_REPORT_2026-05-31.md,docs,docs_or_research,P2_untracked_intake_review,12563,12563,live_differs_from_snapshot_untracked,not_tracked_current_index,f04483a3bd5c61961a8d83b61830778931eb7258,2cd969838ec95195ac46b2a8859eecbda60913c1,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/2026-05-17-governance-endpoints.md,docs,docs_or_research,P2_untracked_intake_review,5450,5450,live_differs_from_snapshot_untracked,not_tracked_current_index,096bd85f251e4a7392ffc2fc1be156285db8c5e6,598a06e81b3f29971255f50e30a72aa8fc9097c8,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/2026-05-20-nexusalpha-pr32-safe-push.md,docs,docs_or_research,P2_untracked_intake_review,3909,3909,live_differs_from_snapshot_untracked,not_tracked_current_index,f59fa0eff9f636322e55d035ec12ba74b3bf1dbc,58dd2ddf4a38dcab1fe59059d8a1fd526dea6ea0,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/2026-05-20-pi-broken.md,docs,docs_or_research,P2_untracked_intake_review,3990,3990,live_differs_from_snapshot_untracked,not_tracked_current_index,81ca2f6a9a31c2d407ce6fc15c995a01873ca5bb,64611738f2354e22839e8829ef2c4882e74aa18e,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/ANTIGRAVITY_IDE_BUG_REPORT_2026-05-23.md,docs,docs_or_research,P2_untracked_intake_review,4923,4923,live_differs_from_snapshot_untracked,not_tracked_current_index,374e1179dd10d83df51fa2fc96a9232084f4f07d,b16d2412e9cebb486bc461e656f27afff1bfbb44,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/BEAST_MODE_DIRECTIVE_COMPLETION_REPORT_2026-05-26.md,docs,docs_or_research,P2_untracked_intake_review,10827,10827,live_differs_from_snapshot_untracked,not_tracked_current_index,b6271c6a2c9e9937c0a26c2e45ee671f1d4dafc7,773d17461a8b0ada70f5fc0e00664793b544ab18,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/BLIND_SPOT_V4_PROBE_RESULTS.json,docs,docs_or_research,P2_untracked_intake_review,9349,9349,live_differs_from_snapshot_untracked,not_tracked_current_index,09541a75ca73f7e2f6b84bbc243e3086610a6f77,d625753a079e9c40d656c34cccd9f95aa257138e,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/DOPPELGROUND_GITLEAKS_FALSE_POSITIVE_LEDGER_FREEZE_2026-05-26.json,docs,docs_or_research,P2_untracked_intake_review,1283732,1283732,live_differs_from_snapshot_untracked,not_tracked_current_index,a026c7889eb6bf0e72776a2ca900eeeb0d2b4451,bb504915e8baeed0c7195a300a5df092da662265,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/DOPPELGROUND_GITLEAKS_FALSE_POSITIVE_LEDGER_MAIN_2026-05-26.json,docs,docs_or_research,P2_untracked_intake_review,1283727,1283727,live_differs_from_snapshot_untracked,not_tracked_current_index,a1c870775a1112895a9284eb4bdf0154c1781705,919769884aed3132f5663b59ee62ece0d4b54d9e,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/ERNIE_A2B_IMAGE_LONG_RUN_LAST_MESSAGE_2026-05-26.md,docs,docs_or_research,P2_untracked_intake_review,7306,7306,live_differs_from_snapshot_untracked,not_tracked_current_index,6227cb7365035b5fb5d13f568e92dc6957394510,0c0166246afb736061763401bfd08d59675fa7bf,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/GROSS_PHASE2_EXECUTION_PLAN_2026-05-29.md,docs,docs_or_research,P2_untracked_intake_review,8656,8656,live_differs_from_snapshot_untracked,not_tracked_current_index,dca627004441847bb7337b7cb7158139942a3390,f693d71e72ed64d6325b9aeab546428a567ed180,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/GUARD_PLANE_V13_VERIFICATION_REPORT_2026-05-24.md,docs,docs_or_research,P2_untracked_intake_review,7526,7526,live_differs_from_snapshot_untracked,not_tracked_current_index,2eb9ec545508bcc12c55aa6e0c38a41d3afccad6,1e215e7c6cfb9f170166bd18d5865ed5e14375e9,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/LOCAL_RESOURCE_MONITOR_2026-05-27.md,docs,docs_or_research,P2_untracked_intake_review,13733,13733,live_differs_from_snapshot_untracked,not_tracked_current_index,30edd15d9f3c3520790b6e7fadff937d4d1683b3,c089086d253e6821df86df52d811673e7c645680,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/MODEL_DEEP_DIVE_INTEL_DISTILLATION_2026-05-25.md,docs,docs_or_research,P2_untracked_intake_review,19207,19207,live_differs_from_snapshot_untracked,not_tracked_current_index,55086c5637babd121a9802c97e0ffbf124c35cf5,69ebe7ab57674770a572be71a37b0aa2c9d2ac9a,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/MODEL_LAB_JOB_CARD_EXAMPLE_CHECK_2026-05-26.json,docs,docs_or_research,P2_untracked_intake_review,324,324,live_differs_from_snapshot_untracked,not_tracked_current_index,b26b74e7daf6bb824d1256c10f312f65f1036ede,ab95a020693d92d64b537f9d1d19be88c1db72a1,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/NEXUS_DOCKER_WSL_USAGE_OPTIMIZATION_2026-05-18.md,docs,docs_or_research,P2_untracked_intake_review,17108,17108,live_differs_from_snapshot_untracked,not_tracked_current_index,58b0a9366d4c6d8e4c19c0aa56f32939de7957d6,a7308a30069f58512dd048d6c9d5ad1559c56155,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/NEXUS_LOCAL_GROUNDING_REFRESH_2026-05-24.md,docs,docs_or_research,P2_untracked_intake_review,6508,6508,live_differs_from_snapshot_untracked,not_tracked_current_index,f341ad4e1894efaa377dcfd70f52943983313640,05e79aec950df4a05e9ab365a35dfbbec3070433,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/NEXUS_LOCAL_RESTART_RECOVERY_2026-05-18.md,docs,docs_or_research,P2_untracked_intake_review,12024,12024,live_differs_from_snapshot_untracked,not_tracked_current_index,6ff588bc72e885fe8d8192f9d38b1d6c0b7c7ea2,dfb4d556aedc8bff0746beb96752a59b35526554,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/NEXUS_VENDOR_AGENT_HYGIENE_2026-05-18.md,docs,docs_or_research,P2_untracked_intake_review,9558,9558,live_differs_from_snapshot_untracked,not_tracked_current_index,c0264a8b7879b06e7c903aaeeac40a65244ef3f4,aa07f41de744dd110138823e90ea4d6565f2fa6b,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/OLLAMA_CLEANUP_RECOVERY_2026-05-25.md,docs,docs_or_research,P2_untracked_intake_review,3145,3145,live_differs_from_snapshot_untracked,not_tracked_current_index,1860c2975d8a7dac948c4e0c78866c2a92649e45,868a0823e9c017025ca1fa15f5b8d22ab8346168,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/RP_MODEL_BOUNCER_BENCHMARK_2026-05-22.md,docs,docs_or_research,P2_untracked_intake_review,8611,8611,live_differs_from_snapshot_untracked,not_tracked_current_index,f140b4b0854873fb9f3ca7c976547bec4b068d55,28b27a202a35db96df32a8546f438b085343aeaa,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/STREAMLABS_OBS_CRASH_AND_BACKGROUND_WORKLOAD_INVESTIGATION_2026-05-26.md,docs,docs_or_research,P2_untracked_intake_review,7344,7344,live_differs_from_snapshot_untracked,not_tracked_current_index,f5e55b34e12863f894ad3ba87e6a67298f589183,37beb427c67d94d11b3fe3987c37c36556168aab,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/STREAMLABS_OBS_CRASH_FOLLOWUP_2026-05-25.md,docs,docs_or_research,P2_untracked_intake_review,10395,10395,live_differs_from_snapshot_untracked,not_tracked_current_index,3b386a2f2bc39e4ef75fc234d2a64f22cf6d82c2,d2c5db244c6f8dd86f4cdeb18f900cbdadc6b958,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/STREAMLABS_OBS_HEALTH_INVESTIGATION_2026-05-23.md,docs,docs_or_research,P2_untracked_intake_review,7899,7899,live_differs_from_snapshot_untracked,not_tracked_current_index,3c5424a4b1e4073e2b70b74ac5be81fc232116d5,a1458d163f17fd2f54f26b637b25859f8d2ce63d,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/nexus-tidiness/CLASSIFICATION_MANIFEST.md,docs,docs_or_research,P2_untracked_intake_review,21210,21210,live_differs_from_snapshot_untracked,not_tracked_current_index,a8ece80a120e616e5eddbb8c6f79c8d8b8b6f154,ecc9cbee7be81d38afdd7ecb80bcf0288639da7b,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/nexus-tidiness/README.md,docs,docs_or_research,P2_untracked_intake_review,4314,4314,live_differs_from_snapshot_untracked,not_tracked_current_index,c367c69971c6b71a56b1b4edad6333056c5b0900,e9116f1b3cc028498e2b36ebf4390ff459594ae4,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/nexus-tidiness/c-tmp-important-file-candidates.csv,docs,docs_or_research,P2_untracked_intake_review,1802,1802,live_differs_from_snapshot_untracked,not_tracked_current_index,867e6f448177a56656841fc2b2ecc0d5c6312813,b8ea4993a4727576931f43d3623ea0e083090696,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/nexus-tidiness/c-tmp-inventory.csv,docs,docs_or_research,P2_untracked_intake_review,2987,2987,live_differs_from_snapshot_untracked,not_tracked_current_index,4ca2914b7333f96076cbf308e52f130c782a56bc,7a4d82e7a4b2adf85dcb5e561d877a6ac14d0c4b,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/nexus-tidiness/downloads-nexus-related-candidates.csv,docs,docs_or_research,P2_untracked_intake_review,9533,9533,live_differs_from_snapshot_untracked,not_tracked_current_index,25195415dc49840cd8b2272de4bf5f61673376a8,f0690cd0af68e0a9440e584eb56b5815492a1d66,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/nexus-tidiness/downloads-papers-inventory.csv,docs,docs_or_research,P2_untracked_intake_review,19577,19577,live_differs_from_snapshot_untracked,not_tracked_current_index,e12139603a8177b4726a8c4e1cc89d2315f27ad1,7cab0c86059c6baae0e0d90f71534dc1c0538f6c,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/nexus-tidiness/downloads-top-inventory.csv,docs,docs_or_research,P2_untracked_intake_review,25064,25064,live_differs_from_snapshot_untracked,not_tracked_current_index,69c383b4fa0affea1eeb3c2cde9a5730287c8d99,6b0a27c6daab4d33d3516f998ec4993ce40d1e01,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/archive/handoff/nexus-tidiness/git-status-before.txt,docs,docs_or_research,P2_untracked_intake_review,1870,1870,live_differs_from_snapshot_untracked,not_tracked_current_index,0406bf84be9e5be6167c64d0fa178106efda903e,9a5531a79dafafbad71437a802fdd2021244fb12,False
